submission__id,submission__name,submission__gcode,submission__print_time(s),simulation__print_time(s),simulation__print_time_with_acceleration(s),Log(print time),Log(sim),Log(sim w/ accel),simulation__layers_printed,simulation__layers_visited,simulation__xy_distance(mm),simulation__extrusion(mm),simulation__avg_speed(mm/s),simulation__avg_print_speed(mm/s),simulation__avg_travel_speed(mm/s),simulation__gcode_lines,simulation__mass(cm3),simulation__avg_layer_height(mm),Log(guess),xh-xbar squared,added error term for interval,Pred log low,Pred log high,Pred PT low (min),Pred PT high (min),PT guess (min),Actual time outside interval?,Pred low - guess,Pred high - guess
43242,PP0055-RevA_Case-Cable-Mount-PRINT.stl,gcode/2016/09/12/PP0055-RevA_Case-Cable-Mount-PRINT_reoriented.gcode,4380,2455.03,2756.6914,8.3848040034,7.8058942601,7.9217864715,71,72,178611.7,6.02,117.36,97.33,153.65,36250,0.04,0.28,8.4729313837,0.034831486,4.2085471446859E-05,8.2342779855,8.7115847819,62.7986403831,101.2143170474,79.7252876939,N,-21%,27%
35929,PP0043-RevA_Removal-Motor-Mount-PRINT.stl,gcode/2016/07/05/PP0043-RevA_Removal-Motor-Mount-PRINT_reoriented.gcode,25388,13911.96,17953.758,10.1420319004,9.5405041808,9.7955547313,231,232,1215511.1,4.08,100.18,90.04,139.02,285481,0.03,0.29,10.274442889,2.8464289169,0.0034392246,10.0353848864,10.5135008916,380.3303906952,613.4853161977,483.0394497298,N,-21%,27%
43735,NVlogo-Whistle-positive-X2.stl,gcode/2016/09/20/NVlogo-Whistle-positive-X2_reoriented.gcode,4125,2289.39,2420.4167,8.3248212988,7.7360406855,7.7916949944,63,64,140978.98,6.04,107.68,81.34,143.58,48579,0.04,0.28,8.3478565291,0.1003137313,0.000121205,8.1091936998,8.5865193583,55.4149347416,89.3154777626,70.3520530733,N,-21%,27%
50833,556837.STL,gcode/2016/11/16/556837_reoriented.gcode,2392,1388.2,1547.9711,7.7798851151,7.2357632229,7.3447003847,37,39,97483.52,9.07,112.64,92.02,144.37,17810,0.06,0.18,7.9180990455,0.5832652447,0.0007047357,7.6793666708,8.1568314201,36.0541548165,58.1186643724,45.7757503817,N,-21%,27%
42139,NVlogo-Whistle-positive-X2.stl,gcode/2016/08/31/NVlogo-Whistle-positive-X2_reoriented.gcode,4113,2289.39,2420.4167,8.3219079682,7.7360406855,7.7916949944,63,64,140978.98,6.04,107.68,81.34,143.58,48579,0.04,0.28,8.3478565291,0.1003137313,0.000121205,8.1091936998,8.5865193583,55.4149347416,89.3154777626,70.3520530733,N,-21%,27%
53530,pikachu_1gen_flowalistik.STL,gcode/2016/11/29/pikachu_1gen_flowalistik_reoriented.gcode,6141,2509.73,2992.8198,8.7227428743,7.8279304566,8.0039712989,298,299,255603.31,6.02,143.63,113.42,167.31,52906,0.04,0.2,8.5519469777,0.0109092021,1.31811463314764E-05,8.313297025,8.7905969304,67.9622539986,109.5359020561,86.2803963685,N,-21%,27%
45795,NVlogo-Whistle-positive-X2.stl,gcode/2016/10/06/NVlogo-Whistle-positive-X2_vTX2WJH_reoriented.gcode,4146,2289.39,2420.4167,8.329899293,7.7360406855,7.7916949944,63,64,140978.98,6.04,107.68,81.34,143.58,48579,0.04,0.28,8.3478565291,0.1003137313,0.000121205,8.1091936998,8.5865193583,55.4149347416,89.3154777626,70.3520530733,N,-21%,27%
53899,Hardinge Conquest GT27.STL,gcode/2016/11/30/Hardinge_Conquest_GT27_reoriented.gcode,78219,47383.06,69534.59,11.2672678638,10.7660200598,11.1495796056,818,819,6743279.5,6.02,171.07,176.06,147.78,118708,0.04,0.2,11.5762534926,9.2486613277,0.0111747823,11.3362767186,11.8162302667,1396.7901823037,2257.2120047157,1775.6270913581,Y,-21%,27%
53781,raptor_reloaded_gauntlet.stl,gcode/2016/11/30/raptor_reloaded_gauntlet_reoriented.gcode,12717,5042.88,6653.477,9.45069496,8.5257326264,8.8028948542,181,182,623420.8,6.14,157.04,147.38,169.48,182148,0.04,0.17,9.3200622284,0.482297511,0.0005827405,9.0813443915,9.5587800653,146.49624977,236.142515758,185.9946046793,N,-21%,27%
45132,PART SIX.STL,gcode/2016/09/30/PART_SIX_kZ9Ns52_reoriented_o5exCwD.gcode,1766,1049.76,1053.4972,7.4764723812,6.9563168456,6.9598705754,52,54,57530.88,9.07,114.37,55.81,144.94,8161,0.06,0.18,7.5481091466,1.3191621622,0.0015938901,7.3092708411,7.7869474521,24.9014560794,40.1492150539,31.6192016864,N,-21%,27%
47870,NVlogo-Whistle-positive (2).stl,gcode/2016/10/20/NVlogo-Whistle-positive_2_reoriented.gcode,3263,1411.86,1665.2555,8.0904022966,7.252663263,7.4177338441,92,93,134768.69,6.04,141.08,123.54,161.44,41516,0.04,0.19,7.988316169,0.47704519,0.0005763943,7.7495990884,8.2270332496,38.6773642626,62.345324877,49.1055275945,N,-21%,27%
56914,shell_plate_repaired.stl,gcode/2016/12/16/shell_plate_repaired_reoriented.gcode,9673,4599.67,5967.7764,9.1770937782,8.4337398408,8.6941296747,156,157,544366.25,6.19,153.56,143.21,178.75,97322,0.04,0.16,9.215491281,0.3430576683,0.0004145027,8.9767934939,9.4541890681,131.9534134222,212.6918715428,167.5273662935,N,-21%,27%
56694,derailer.STL,gcode/2016/12/15/derailer_WqtrWHe_reoriented.gcode,8316,4322.26,5424.812,9.025936649,8.3715336926,8.5987385234,146,147,400761.62,4.28,119.93,99.35,147.5,94879,0.03,0.16,9.1237786289,0.2404137992,0.0002904822,8.8850956231,9.3624616348,120.3917562488,194.0502357181,152.8464872956,N,-21%,27%
53291,diatom (1).stl,gcode/2016/11/28/diatom_1_reoriented.gcode,25540,9916.1,13190.681,10.1480011296,9.2019149778,9.4872658744,122,123,1050412.4,4.15,123.75,113.3,134.98,533348,0.03,0.18,9.9780423497,1.9012202894,0.0022971673,9.7391202914,10.216964408,282.8101230497,456.0579322237,359.1347935386,N,-21%,27%
